country,location_name,latitude,longitude,avg_temperature_celsius,avg_precip_mm,avg_humidity,avg_pm25
Kenya,Mombasa,-4.05,39.67,26.8,0.0,65.0,4.7
Kenya,Nairobi,-1.2833,36.8167,21.176262626262627,0.08301346801346801,62.01851851851852,20.966237373737375
Kenya,Nairobi,-1.28,36.82,23.138129496402875,0.20568345323741008,50.63309352517986,19.074712230215827
Kiribati,Tarawa,-0.8833,169.5333,27.868067226890755,0.08709243697478991,75.50588235294117,10.947991596638657
Kiribati,Tarawa,-0.88,169.53,28.656934306569344,0.0648175182481752,72.24087591240875,4.142335766423358
Komoren,Moroni,-12.35,43.85,25.2,0.0,71.0,2.6
Kosovo,Pristina,42.67,21.17,29.3,0.27,42.0,6.3
Kuwait,Kuwait,29.37,47.98,44.4,0.0,16.0,176.7
Kuwait,Kuwait City,29.3667,47.96,27.978246205733555,0.011703204047217539,31.077571669477233,100.38453625632377
Kuwait,Kuwait City,29.37,47.96,42.26521739130435,0.0,17.514492753623188,51.290942028985505
Kyrghyzstan,Bishkek,42.87,74.6,24.815942028985507,0.26384057971014496,38.666666666666664,7.327210144927536
Kyrghyzstan,Bishkek,42.8731,74.6003,15.08787878787879,0.06282828282828283,46.83838383838384,23.019183501683504
Lao People's Democratic Republic,Vientiane,17.97,102.6,25.0,1.97,95.0,16.0
Latvia,Riga,56.95,24.1,9.575102599179207,0.08354309165526676,74.83036935704514,13.490082079343365
Lebanon,Beirut,33.87,35.51,28.968115942028984,0.0014492753623188406,63.45652173913044,18.106159420289856
Lebanon,Beirut,33.8719,35.5097,21.63282828282828,0.07552188552188552,58.9040404040404,31.63861111111111
Lesotho,Maseru,-29.32,27.48,18.159420289855074,0.009855072463768117,26.608695652173914,11.931123188405797
Lesotho,Maseru,-29.3167,27.4833,19.283305227655987,0.07456998313659359,49.785834738617204,22.63862563237774
Letonia,Riga,56.95,24.1,20.6,1.83,94.0,2.5
Liberia,Monrovia,6.31,-10.8,27.134057971014492,0.7029710144927537,82.1304347826087,3.3029347826086957
Liberia,Monrovia,6.3106,-10.8047,25.594612794612797,0.24223905723905723,89.65656565656566,22.266767676767678
Libya,Tripoli,32.89,13.18,27.0,0.0,74.0,38.8
Liechtenstein,Vaduz,47.13,9.52,20.131159420289855,0.2813768115942029,64.6231884057971,3.4316666666666666
Liechtenstein,Vaduz,47.1333,9.5167,7.479629629629629,0.16227272727272726,85.35185185185185,8.57276936026936
Lithuania,Vilnius,54.68,25.32,22.292028985507248,0.23543478260869566,55.11594202898551,4.672101449275362
Lithuania,Vilnius,54.6833,25.3167,6.28063973063973,0.09281144781144782,78.05555555555556,13.424999999999999
Luxembourg,Luxembourg,49.61,6.13,19.43868613138686,0.17058394160583942,66.75912408759125,5.340620437956204
Luxembourg,Luxembourg,49.6117,6.13,8.535690235690236,0.07016835016835017,82.28282828282828,16.344074074074072
